Ground truth,Model Predictions,Linear Reg
11.715004,6.947185,11.013414
12.948162,6.7404532,10.713516
11.509477,7.3574486,11.608568
10.892898,6.7515736,10.729649
9.248687,6.410692,10.235144
8.4950905,5.8750196,9.458065
8.084037,5.4691625,8.869303
8.12971,5.191305,8.466227
6.0287733,5.2304273,8.522979
3.7908196,4.063563,6.830253
2.1009362,2.3311572,4.3171177
1.3930122,1.0390918,2.4427676
1.1418132,0.10946664,1.0941957
2.4434803,-0.025503112,0.8984003
6.0516095,0.8504531,2.1691165
14.067138,5.158612,8.418798
11.463804,8.276527,12.941841
11.555149,7.117396,11.260332
12.4686,7.216939,11.404736
11.372459,7.1961684,11.374605
9.477049,6.159161,9.870258
8.67778,5.7741385,9.31172
8.42658,5.77458,9.312361
6.9878964,5.2556467,8.559564
6.2343,4.520905,7.493702
5.7775745,4.1848807,7.006244
6.0287733,3.6911373,6.2899895
4.224709,3.8998384,6.5927444
2.6718428,2.6455226,4.773156
1.5071933,1.4628742,3.0575328
1.0276319,0.72923017,1.9932631
1.1418132,0.100815445,1.0816458
2.4663165,0.051497653,1.0101024
6.0516095,1.0898033,2.516333
12.9938345,5.003858,8.1943035
11.715004,7.666501,12.056898
12.811144,7.2376304,11.4347515
11.8291855,7.651983,12.035837
9.545558,6.8227143,10.8328495
8.723453,5.483177,8.889633
8.723453,5.6859665,9.183813
7.033569,5.706314,9.213329
5.9145927,4.4996867,7.462921
5.1838317,3.7949748,6.4406223
5.9831014,3.5895092,6.1425614
4.2932177,3.5896928,6.1428275
2.3292987,2.5615375,4.651322
1.6442109,1.282476,2.795836
1.0047956,0.7979928,2.0930147
1.118977,0.12057975,1.1103171
2.3064625,0.037604656,0.98994833
5.960265,0.9861808,2.3660116
15.026262,5.021891,8.220463
13.222197,8.408177,13.13282
12.856816,7.869452,12.351313
13.7702675,7.8172617,12.2756
12.331583,7.8690376,12.35071
10.002284,6.6738944,10.616962
8.723453,5.999626,9.638826
8.243892,5.78627,9.329319
7.0107327,5.1245637,8.369407
6.5768437,4.4451013,7.383736
5.7775745,4.360288,7.260701
6.0059376,3.63295,6.2055793
4.590089,3.883219,6.568635
2.854533,3.0052192,5.294954
1.6213747,1.5694519,3.212141
0.959123,0.80238366,2.0993843
1.118977,0.12453209,1.1160506
2.5804977,0.020789262,0.96555483
6.120118,1.0651152,2.4805188
15.437314,5.01819,8.215094
13.838776,8.682483,13.530745
12.765471,8.147382,12.754494
14.295502,7.7629614,12.196831
12.171728,8.116727,12.710024
10.20781,6.638201,10.565184
8.67778,6.063826,9.731958
8.951816,5.809563,9.36311
7.3076043,5.463897,8.861665
6.3713174,4.6436725,7.671796
5.8689194,4.290458,7.1594014
6.828043,3.7370882,6.3566484
5.3208494,4.393538,7.308935
3.4254396,3.5904474,6.1439223
1.8497374,2.085785,3.9611657
1.2559946,1.0846142,2.5088053
1.5071933,0.3000608,1.3706834
2.4206438,0.19031301,1.2114766
6.0516095,0.92899466,2.2830539
14.089974,4.863162,7.990201
13.564741,8.168823,12.785599
14.386847,8.037996,12.595812
12.879654,8.356253,13.057495
10.527518,7.4066753,11.679979
9.499886,6.0043564,9.645689
9.020325,6.0668902,9.736404
8.769126,5.8396072,9.4066925
8.472254,5.3554845,8.704395
7.0107327,5.2326617,8.52622
7.284768,4.626522,7.6469164
6.142955,4.7174273,7.778789
4.2932177,4.254705,7.1075354
2.7175155,2.5931654,4.697203
1.6670473,1.3476785,2.8904228
1.4386846,0.6261969,1.8437967
1.7583922,0.14696588,1.1485945
3.1285682,0.4158343,1.5386317
6.0059376,1.743117,3.4640703
7.8100023,4.751241,7.8278418
9.6597395,5.4419584,8.82984
11.92053,6.1769114,9.896008
11.715004,6.977416,11.057268
11.852021,6.4980936,10.361935
12.148891,6.4673696,10.317364
11.783513,6.984805,11.067987
13.998629,6.7860413,10.77965
13.062343,7.7645545,12.199141
12.28591,7.4288516,11.712149
12.148891,6.967447,11.042807
11.6008215,7.22946,11.422899
10.527518,7.005052,11.097361
8.5636,6.327545,10.114527
7.832838,5.558441,8.998816
8.609272,5.0477395,8.257961
7.421786,5.4248443,8.805012
5.275177,4.829947,7.9420176
2.8088605,3.4492352,5.939071
1.8725736,1.6591508,3.3422637
