Ground truth,Model Predictions,Linear Reg
0.848464,0.65876424,0.83114624
0.847242,0.65862703,0.8286228
0.850557,0.6583085,0.82276535
0.849329,0.6583916,0.82429314
0.860363,0.6580889,0.8187275
0.862589,0.6580365,0.8177624
0.865276,0.6580591,0.81817913
0.866176,0.6584785,0.8258915
0.869716,0.65874255,0.8307476
0.870095,0.6590576,0.8365412
0.872372,0.65924156,0.83992386
0.878426,0.65944254,0.8436203
0.878194,0.6596755,0.8479042
0.872905,0.6598301,0.8507471
0.871308,0.66000473,0.8539591
0.873744,0.6601112,0.855916
0.874126,0.66023993,0.858284
0.874891,0.66030204,0.8594265
0.87222,0.6604459,0.862072
0.851136,0.660576,0.8644638
0.84674,0.6605841,0.86461353
0.842389,0.6605135,0.8633156
0.841822,0.6604514,0.8621731
0.843313,0.6605171,0.8633814
0.843313,0.6603826,0.8609085
0.838715,0.66048694,0.86282635
0.849979,0.660154,0.85670376
0.864528,0.65973794,0.8490524
0.872905,0.6594646,0.8440256
0.875427,0.6591929,0.8390293
0.877809,0.6590377,0.83617496
0.877809,0.6590482,0.83636856
0.874661,0.65898347,0.8351784
0.879894,0.6590507,0.83641434
0.882457,0.65939677,0.8427782
0.880669,0.6597738,0.8497124
0.868659,0.6601521,0.8566685
0.870398,0.66039395,0.8611164
0.870398,0.6606113,0.86511326
0.86881,0.6605911,0.8647423
0.882613,0.6606896,0.8665533
0.884095,0.660715,0.86701965
0.892937,0.6608093,0.8687544
0.894534,0.6607145,0.8670111
0.893975,0.66047764,0.86265564
0.89531,0.6605729,0.8644066
0.90258,0.6603248,0.85984516
0.900901,0.6605319,0.8636532
0.893655,0.6607492,0.8676491
0.900901,0.6609514,0.87136745
0.903098,0.66123843,0.87664604
0.905059,0.6613718,0.8790989
0.905305,0.66150224,0.8814974
0.911328,0.6615759,0.88285255
0.913826,0.6617744,0.88650227
0.915248,0.6616633,0.8844595
0.914328,0.66172695,0.88562965
0.915667,0.66181207,0.8871956
0.916338,0.66186666,0.88819885
0.91878,0.6619446,0.8896332
0.916003,0.6620743,0.8920183
0.908513,0.66221905,0.89467907
0.8992,0.6623329,0.89677334
0.894534,0.66239226,0.8978653
0.896379,0.66244125,0.89876556
0.893017,0.66246736,0.8992462
0.895255,0.6625073,0.89998055
0.89815,0.6625339,0.9004688
0.907441,0.6624063,0.89812374
0.901226,0.66224337,0.89512634
0.891742,0.66192925,0.88934994
0.890789,0.66180396,0.88704586
0.894374,0.6615939,0.8831835
0.887626,0.6615567,0.8824997
0.890076,0.66157234,0.88278675
0.884251,0.66170156,0.8851633
0.88098,0.6618072,0.887105
0.88739,0.6617298,0.88568306
0.897263,0.6615256,0.8819275
0.899038,0.66154945,0.8823662
0.897827,0.6613889,0.87941265
0.893735,0.66130376,0.8778477
0.890393,0.66127765,0.877367
0.908265,0.6611066,0.8742218
0.908843,0.66107404,0.8736229
0.915919,0.6612402,0.8766794
0.915667,0.6614778,0.8810482
0.91659,0.6614871,0.8812189
0.917095,0.66170716,0.8852663
0.913325,0.6614977,0.8814144
0.917684,0.66170776,0.8852768
0.923617,0.661917,0.8891249
0.925583,0.6620407,0.89140034
0.925754,0.6623688,0.8974333
0.925754,0.66241217,0.89823055
0.934492,0.6625445,0.9006643
0.943396,0.66253066,0.9004097
0.939761,0.6625205,0.90022373
0.933968,0.6626843,0.90323544
0.938527,0.66277266,0.9048605
0.93791,0.66287076,0.90666485
0.93791,0.6629677,0.9084463
0.947598,0.6630907,0.9107094
0.94697,0.663311,0.9147606
0.953471,0.663522,0.9186411
0.95338,0.6635177,0.91856194
0.957671,0.66351724,0.91855335
0.959233,0.6636485,0.92096615
0.958313,0.6634995,0.91822624
0.963298,0.6637225,0.922328
0.968054,0.6638205,0.92413044
0.969932,0.66395605,0.9266224
0.964692,0.66418564,0.93084526
0.971345,0.6642605,0.9322214
0.973047,0.66445005,0.9357071
0.971817,0.66449,0.9364414
0.966464,0.66464293,0.9392538
0.968804,0.6647277,0.94081306
0.976849,0.6649219,0.9443836
0.980008,0.66493905,0.9446993
0.984931,0.66502345,0.94625187
0.986193,0.6651449,0.9484854
0.986193,0.6651517,0.9486103
0.984931,0.6651827,0.9491806
0.984252,0.6651045,0.94774246
0.992162,0.6652318,0.95008373
0.992851,0.6653539,0.9523287
0.990491,0.6655265,0.95550346
0.987947,0.6657554,0.959712
0.987947,0.6658101,0.96071815
0.990982,0.6659181,0.96270466
0.973331,0.6658894,0.9621763
0.986096,0.665969,0.9636402
0.97924,0.66610336,0.9661112
0.979432,0.66604877,0.96510696
0.982898,0.666237,0.9685688
0.978378,0.6659446,0.96319103
0.991277,0.66617477,0.9674244
0.985222,0.6658747,0.96190643
0.968617,0.6657232,0.9591198
0.977613,0.66590214,0.9624109
0.981354,0.6655196,0.9553757
0.984058,0.6657287,0.9592209
0.979816,0.6657109,0.9588947
0.985707,0.6656538,0.95784473
0.999001,0.66594994,0.9632902
0.996314,0.66562116,0.9572439
1.013736,0.66558385,0.9565573
1.015198,0.6656307,0.9574194
1.015754,0.66557395,0.9563751
1.015754,0.66579807,0.9604969
1.012351,0.6656766,0.9582634
1.012945,0.6660931,0.96592236
1.002828,0.6662209,0.96827316
0.996711,0.6664773,0.9729881
0.990001,0.6669681,0.9820137
0.984252,0.66704917,0.9835043
0.984252,0.6673094,0.98828983
0.990099,0.66728175,0.9877815
0.974659,0.6672652,0.98747635
0.981836,0.66714215,0.98521423
0.988924,0.6668557,0.97994614
0.98464,0.6665418,0.9741745
0.985707,0.66637874,0.9711752
0.98668,0.66598415,0.9639187
0.986388,0.666005,0.964303
0.972384,0.6658931,0.96224403
0.981836,0.6656529,0.9578266
0.980969,0.6658665,0.96175575
0.963391,0.6657852,0.9602604
0.963391,0.6659161,0.96266747
0.96432,0.6658331,0.9611416
0.958589,0.6659094,0.96254444
0.959969,0.6657988,0.96051025
0.976427,0.6655407,0.9557638
0.977326,0.6656771,0.958272
0.987752,0.66539013,0.9529953
0.987849,0.66513574,0.9483166
0.993049,0.66499627,0.94575214
0.987167,0.664919,0.94433117
0.988631,0.66467,0.9397516
0.977995,0.6649692,0.9452543
0.982415,0.6651279,0.94817257
0.98464,0.66544724,0.9540453
0.985513,0.66569424,0.95858765
