Ground truth,Model Predictions,Linear Reg
2.9,0.7809546589851379,4.194686412811279
0.5,1.370505928993225,5.399092674255371
0.9,0.6422268748283386,3.9112765789031982
0.0,0.31575289368629456,3.244316339492798
0.0,0.569832980632782,3.7633817195892334
1.7,0.25311896204948425,3.1163601875305176
0.2,0.26881101727485657,3.1484179496765137
1.2,0.1668204665184021,2.940059185028076
3.1,0.2522555887699127,3.114596366882324
0.7,0.3621469736099243,3.3390958309173584
3.8,0.13937318325042725,2.883986711502075
2.8,0.5782321691513062,3.7805404663085938
2.6,0.33392950892448425,3.281449794769287
3.1,0.45555809140205383,3.5299272537231445
17.3,0.673719048500061,3.9756126403808594
5.2,3.954287528991699,10.677552223205566
11.4,1.9591171741485596,6.601578235626221
5.4,3.1744775772094727,9.084463119506836
7.7,2.495378017425537,7.697116374969482
12.7,2.4617178440093994,7.628351211547852
8.2,4.071775913238525,10.917571067810059
16.4,2.681593418121338,8.077539443969727
22.3,5.33430290222168,13.49681282043457
23.0,7.9984307289123535,18.93941307067871
42.3,8.851773262023926,20.682723999023438
38.8,14.409581184387207,32.03688049316406
41.3,14.473139762878418,32.166725158691406
33.0,15.871603012084961,35.02367401123047
68.8,13.764959335327148,30.719970703125
71.6,23.115402221679688,49.82217788696289
69.6,26.847021102905273,57.445579528808594
49.5,27.35817527770996,58.48982620239258
53.5,22.946014404296875,49.476131439208984
42.5,22.385068893432617,48.33016586303711
34.5,21.10689353942871,45.718955993652344
45.3,17.730058670043945,38.820350646972656
55.4,19.692041397094727,42.82852554321289
67.0,24.421594619750977,52.490623474121094
71.8,30.29716682434082,64.49394989013672
74.5,32.417938232421875,68.8265151977539
67.7,32.08715057373047,68.15074157714844
53.5,30.581087112426758,65.073974609375
35.2,25.277692794799805,54.239566802978516
45.1,18.718189239501953,40.83902359008789
50.7,20.532617568969727,44.54575729370117
65.6,23.239635467529297,50.07597732543945
53.0,28.88319206237793,61.60531234741211
74.7,27.249732971191406,58.268287658691406
71.9,32.41825485229492,68.82716369628906
94.8,33.071075439453125,70.16082000732422
74.7,38.63324737548828,81.52389526367188
114.1,32.83406066894531,69.67662048339844
114.9,42.66498565673828,89.76041412353516
119.8,46.3359260559082,97.25985717773438
154.5,49.59027862548828,103.90823364257812
129.4,59.880409240722656,124.9301528930664
72.2,54.8415641784668,114.63619232177734
96.4,40.779823303222656,85.9091796875
129.3,42.76462936401367,89.96398162841797
96.0,52.07225799560547,108.97872161865234
65.3,48.56525421142578,101.81419372558594
72.2,40.61040496826172,85.56307220458984
80.5,38.69261169433594,81.64517211914062
76.7,43.75349044799805,91.98414611816406
59.4,43.206398010253906,90.8664779663086
107.6,32.889190673828125,69.78924560546875
101.7,44.648399353027344,93.81237030029297
79.9,48.289493560791016,101.25083923339844
85.0,41.78791046142578,87.96862030029297
83.4,38.76539611816406,81.79386901855469
59.2,36.287017822265625,76.7307357788086
48.1,33.101036071777344,70.22203063964844
79.5,27.370576858520508,58.515159606933594
66.5,33.288639068603516,70.60528564453125
51.8,33.878902435302734,71.81114959716797
88.1,31.43185806274414,66.8120346069336
111.2,38.31067657470703,80.86490631103516
64.7,45.502784729003906,95.55781555175781
69.0,36.12834167480469,76.40657806396484
54.7,32.233795166015625,68.45032501220703
52.8,25.75664710998535,55.2180290222168
42.0,27.784395217895508,59.360557556152344
34.9,24.92513656616211,53.51932144165039
51.1,19.130462646484375,41.68126678466797
53.9,25.448881149291992,54.589290618896484
70.2,28.62179946899414,61.07130813598633
14.8,32.05278396606445,68.08053588867188
33.3,17.13984489440918,37.614593505859375
38.7,17.45076560974121,38.249778747558594
27.5,19.139955520629883,41.70065689086914
19.2,15.800392150878906,34.878196716308594
36.3,13.62983226776123,30.44391632080078
49.6,14.986339569091797,33.215152740478516
27.2,21.222970962524414,45.956092834472656
29.9,17.402212142944336,38.15058898925781
31.5,14.287101745605469,31.786666870117188
28.3,13.483268737792969,30.144498825073242
26.7,14.094841003417969,31.393892288208008
32.4,13.050663948059082,29.260723114013672
22.2,12.964635848999023,29.08497428894043
33.7,11.681650161743164,26.46393585205078
41.9,15.550457954406738,34.36759948730469
22.8,17.425067901611328,38.19728088378906
17.8,12.105257034301758,27.32933235168457
18.2,10.44146728515625,23.930341720581055
17.8,9.036160469055176,21.059412002563477
20.3,9.209066390991211,21.41264533996582
11.8,9.901542663574219,22.82731819152832
26.4,6.616409778594971,16.11605453491211
54.7,10.858146667480469,24.781583786010742
11.0,20.250272750854492,43.96894836425781
8.0,9.33663558959961,21.673259735107422
5.8,7.073350429534912,17.049549102783203
10.9,5.488468170166016,13.811760902404785
6.5,5.850266933441162,14.550886154174805
4.7,5.724228382110596,14.293399810791016
6.2,3.053194761276245,8.836690902709961
7.4,3.6310744285583496,10.017253875732422
17.5,5.165660858154297,13.152291297912598
4.5,6.760923385620117,16.411285400390625
1.5,2.780965805053711,8.280550003051758
3.3,1.7986478805541992,6.273752212524414
6.1,1.9576951265335083,6.598672866821289
3.2,2.1359424591064453,6.962818145751953
9.1,1.7652623653411865,6.205548286437988
3.5,2.278999090194702,7.255071640014648
0.5,1.5092169046401978,5.682467937469482
13.2,1.6272399425506592,5.923579692840576
11.6,3.861405611038208,10.487801551818848
10.0,3.531177043914795,9.81317138671875
2.8,3.585603713989258,9.924360275268555
0.5,2.182974338531494,7.058900833129883
5.1,1.2656277418136597,5.1848344802856445
1.8,2.1027169227600098,6.894941329956055
11.3,1.1121164560317993,4.871223449707031
20.8,2.7417147159576416,8.200363159179688
24.0,6.311142444610596,15.49241828918457
28.1,8.193628311157227,19.338186264038086
19.3,10.233989715576172,23.506481170654297
25.1,7.870360851287842,18.677776336669922
25.6,8.969985961914062,20.924222946166992
22.5,9.604138374328613,22.219745635986328
16.5,8.563529014587402,20.09386444091797
5.5,7.260540008544922,17.431961059570312
